"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"B6BLTT02","Current account as a % of GDP, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,16.4667529097645,,
"B6BLTT02","Current account as a % of GDP, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,16.3369313198773,,
"B6BLTT02","Current account as a % of GDP, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,12.4137238665485,,
"B6BLTT02","Current account as a % of GDP, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,15.8098560878303,,
"B6BLTT02","Current account as a % of GDP, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,10.7484046967791,,
"B6BLTT02","Current account as a % of GDP, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,11.0196129984551,,
"B6BLTT02","Current account as a % of GDP, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,12.5065322247121,,
"B6BLTT02","Current account as a % of GDP, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,12.5957379685324,,
"B6BLTT02","Current account as a % of GDP, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,10.3989985671297,,
"B6BLTT02","Current account as a % of GDP, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,12.1058644663159,,
"B6BLTT02","Current account as a % of GDP, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,7.98004307344563,,
"B6BLTT02","Current account as a % of GDP, s.a.","NOR","Norway","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,3.86796447847958,,
"B6BLTT02","Current account as a % of GDP, s.a.","TUR","Turkey","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,0.722311667887491,,
"B6BLTT02","Current account as a % of GDP, s.a.","TUR","Turkey","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,-0.387415989740574,,
"B6BLTT02","Current account as a % of GDP, s.a.","TUR","Turkey","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,-3.63155913320461,,
"B6BLTT02","Current account as a % of GDP, s.a.","TUR","Turkey","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,1.93771340557079,,
"B6BLTT02","Current account as a % of GDP, s.a.","TUR","Turkey","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,-0.254463986036119,,
"B6BLTT02","Current account as a % of GDP, s.a.","TUR","Turkey","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,-2.43962087834704,,
"B6BLTT02","Current account as a % of GDP, s.a.","TUR","Turkey","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,-3.50134274844375,,
"B6BLTT02","Current account as a % of GDP, s.a.","TUR","Turkey","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,-4.15859519384618,,
"B6BLTT02","Current account as a % of GDP, s.a.","TUR","Turkey","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,-5.64290198467847,,
"B6BLTT02","Current account as a % of GDP, s.a.","TUR","Turkey","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,-5.37065821070682,,
"B6BLTT02","Current account as a % of GDP, s.a.","TUR","Turkey","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,-4.99523738594135,,
"B6BLTT02","Current account as a % of GDP, s.a.","TUR","Turkey","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,-1.62721491591088,,
"B6BLTT02","Current account as a % of GDP, s.a.","TUR","Turkey","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,-5.63819986145284,,
"B6BLTT02","Current account as a % of GDP, s.a.","TUR","Turkey","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,-8.86948859205193,,
"B6BLTT02","Current account as a % of GDP, s.a.","TUR","Turkey","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,-5.50784403757063,,
"B6BLTT02","Current account as a % of GDP, s.a.","TUR","Turkey","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,-6.68718422646459,,
"B6BLTT02","Current account as a % of GDP, s.a.","TUR","Turkey","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,-4.67089165570594,,
"B6BLTT02","Current account as a % of GDP, s.a.","TUR","Turkey","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,-3.71950367714754,,
"B6BLTT02","Current account as a % of GDP, s.a.","TUR","Turkey","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,-3.77307156905527,,
"B6BLTT02","Current account as a % of GDP, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","1995","1995","PC","Percentage","0","Units",,,11.0788820594955,,
"B6BLTT02","Current account as a % of GDP, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","1996","1996","PC","Percentage","0","Units",,,10.2774526282479,,
"B6BLTT02","Current account as a % of GDP, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,9.80687429080533,,
"B6BLTT02","Current account as a % of GDP, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,8.91614023129149,,
"B6BLTT02","Current account as a % of GDP, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,7.86313919670708,,
"B6BLTT02","Current account as a % of GDP, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,12.6402482788429,,
"B6BLTT02","Current account as a % of GDP, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,8.29180945076608,,
"B6BLTT02","Current account as a % of GDP, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,9.3392268659428,,
"B6BLTT02","Current account as a % of GDP, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,6.4065622830601,,
"B6BLTT02","Current account as a % of GDP, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,11.8039158675439,,
"B6BLTT02","Current account as a % of GDP, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,10.9747341453792,,
"B6BLTT02","Current account as a % of GDP, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,9.90659237619548,,
"B6BLTT02","Current account as a % of GDP, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,9.71611394259065,,
"B6BLTT02","Current account as a % of GDP, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,7.55536498960538,,
"B6BLTT02","Current account as a % of GDP, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,7.2449403627295,,
"B6BLTT02","Current account as a % of GDP, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,6.66812286837381,,
"B6BLTT02","Current account as a % of GDP, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,6.05032188871102,,
"B6BLTT02","Current account as a % of GDP, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,5.6913338490791,,
"B6BLTT02","Current account as a % of GDP, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,5.37397483770697,,
"B6BLTT02","Current account as a % of GDP, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,5.2440799739213,,
"B6BLTT02","Current account as a % of GDP, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,5.04520485270332,,
"B6BLTT02","Current account as a % of GDP, s.a.","LUX","Luxembourg","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,4.86830968083017,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,-7.63368452155784,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,-8.25192702636967,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,-7.69211140703687,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,-5.20224103501148,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,-6.22840400774181,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,-3.48386323958113,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,-4.70326332821811,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,-4.96202645388621,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,0.933137883992845,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.86436238375266,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,1.14791496024023,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,-1.76904997834654,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVK","Slovak Republic","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,-1.48955438488538,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1960","1960","PC","Percentage","0","Units",,,0.519810409093001,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1961","1961","PC","Percentage","0","Units",,,0.678531800630243,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1962","1962","PC","Percentage","0","Units",,,0.559223300970874,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1963","1963","PC","Percentage","0","Units",,,0.691069960458834,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1964","1964","PC","Percentage","0","Units",,,0.995078560752433,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1965","1965","PC","Percentage","0","Units",,,0.729839658475915,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1966","1966","PC","Percentage","0","Units",,,0.372001717686032,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1967","1967","PC","Percentage","0","Units",,,0.299399460384694,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1968","1968","PC","Percentage","0","Units",,,0.0650432383680832,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1969","1969","PC","Percentage","0","Units",,,0.0388282877803652,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1970","1970","PC","Percentage","0","Units",,,0.216469932149828,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1971","1971","PC","Percentage","0","Units",,,-0.122883260902143,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1972","1972","PC","Percentage","0","Units",,,-0.452034232021366,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1973","1973","PC","Percentage","0","Units",,,0.499667495012425,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1974","1974","PC","Percentage","0","Units",,,0.126418413958969,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1975","1975","PC","Percentage","0","Units",,,1.0725165415871,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1976","1976","PC","Percentage","0","Units",,,0.228645992836505,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1977","1977","PC","Percentage","0","Units",,,-0.687312735204583,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1978","1978","PC","Percentage","0","Units",,,-0.642578290757872,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1979","1979","PC","Percentage","0","Units",,,-0.0110176091788082,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1980","1980","PC","Percentage","0","Units",,,0.0809090035720836,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1981","1981","PC","Percentage","0","Units",,,0.156682601722232,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1982","1982","PC","Percentage","0","Units",,,-0.165411061285501,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1983","1983","PC","Percentage","0","Units",,,-1.0635973200481,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1984","1984","PC","Percentage","0","Units",,,-2.33479347637786,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1985","1985","PC","Percentage","0","Units",,,-2.71832978662219,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1986","1986","PC","Percentage","0","Units",,,-3.20636148253043,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1987","1987","PC","Percentage","0","Units",,,-3.29884142929741,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1988","1988","PC","Percentage","0","Units",,,-2.30663715761167,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1989","1989","PC","Percentage","0","Units",,,-1.75840005656009,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1990","1990","PC","Percentage","0","Units",,,-1.32057880367752,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1991","1991","PC","Percentage","0","Units",,,0.0468898049092573,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1992","1992","PC","Percentage","0","Units",,,-0.789289373480342,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1993","1993","PC","Percentage","0","Units",,,-1.23302368180034,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1994","1994","PC","Percentage","0","Units",,,-1.66391768798465,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1995","1995","PC","Percentage","0","Units",,,-1.48186663709136,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1996","1996","PC","Percentage","0","Units",,,-1.54037412771946,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,-1.63465866684478,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,-2.36618385657625,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,-2.98491039658407,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,-3.92280804103162,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,-3.66872924379756,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,-4.10651763489493,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,-4.50669487236848,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,-5.14539192703825,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,-5.69153867890665,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,-5.81674954351576,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,-4.91127515735488,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,-4.62945631625344,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,-2.58359875786521,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,-2.87815081125872,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,-2.86500933597759,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,-2.63813930456044,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,-2.09413773477518,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,-2.14487364869517,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,-2.39834553852776,,
"B6BLTT02","Current account as a % of GDP, s.a.","USA","United States","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,-2.42523134911366,,
"B6BLTT02","Current account as a % of GDP, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,-4.14581291143361,,
"B6BLTT02","Current account as a % of GDP, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,-6.8229502061362,,
"B6BLTT02","Current account as a % of GDP, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,-6.13310699985197,,
"B6BLTT02","Current account as a % of GDP, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,-7.6418553419814,,
"B6BLTT02","Current account as a % of GDP, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,-12.2366982926186,,
"B6BLTT02","Current account as a % of GDP, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,-11.7597481251696,,
"B6BLTT02","Current account as a % of GDP, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,-20.6468890792517,,
"B6BLTT02","Current account as a % of GDP, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,-20.9100464761636,,
"B6BLTT02","Current account as a % of GDP, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,-12.3936219251303,,
"B6BLTT02","Current account as a % of GDP, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,8.23303504781773,,
"B6BLTT02","Current account as a % of GDP, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,2.75952311426734,,
"B6BLTT02","Current account as a % of GDP, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,-2.65973624774754,,
"B6BLTT02","Current account as a % of GDP, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,-3.28526309565727,,
"B6BLTT02","Current account as a % of GDP, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,-2.75496090057876,,
"B6BLTT02","Current account as a % of GDP, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,-1.81153897118606,,
"B6BLTT02","Current account as a % of GDP, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.439368754393688,,
"B6BLTT02","Current account as a % of GDP, s.a.","LVA","Latvia","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.51644695035297,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","1995","1995","PC","Percentage","0","Units",,,-0.639520681083404,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","1996","1996","PC","Percentage","0","Units",,,0.0969812205826768,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","1997","1997","PC","Percentage","0","Units",,,0.13178427083966,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","1998","1998","PC","Percentage","0","Units",,,-0.856069677066749,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","1999","1999","PC","Percentage","0","Units",,,-4.03957451246247,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2000","2000","PC","Percentage","0","Units",,,-3.24149613286165,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2001","2001","PC","Percentage","0","Units",,,0.0304930990736697,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2002","2002","PC","Percentage","0","Units",,,0.919811349937749,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2003","2003","PC","Percentage","0","Units",,,-0.836058648132493,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2004","2004","PC","Percentage","0","Units",,,-2.71451137736875,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2005","2005","PC","Percentage","0","Units",,,-1.78183847435004,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2006","2006","PC","Percentage","0","Units",,,-1.80763395982889,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2007","2007","PC","Percentage","0","Units",,,-4.08694756506564,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2008","2008","PC","Percentage","0","Units",,,-5.29619696285804,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2009","2009","PC","Percentage","0","Units",,,-0.558761063655018,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2010","2010","PC","Percentage","0","Units",,,-0.117157761240921,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2011","2011","PC","Percentage","0","Units",,,0.185204222579621,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.16297472296497,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2013","2013","PC","Percentage","0","Units",,,4.38747292047481,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2014","2014","PC","Percentage","0","Units",,,5.79254294007136,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2015","2015","PC","Percentage","0","Units",,,4.39329271227292,,
"B6BLTT02","Current account as a % of GDP, s.a.","SVN","Slovenia","ST","Level, ratio or index","A","Annual","2016","2016","PC","Percentage","0","Units",,,5.23536613676018,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","1980","1980","PC","Percentage","0","Units",,,-10.5547312269747,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","1981","1981","PC","Percentage","0","Units",,,-8.90063627942761,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","1982","1982","PC","Percentage","0","Units",,,-7.08615778747242,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","1983","1983","PC","Percentage","0","Units",,,-4.0517364775628,,
"B6BLTT02","Current account as a % of GDP, s.a.","KOR","Korea","ST","Level, ratio or index","A","Annual","1984","1984","PC","Percentage","0","Units",,,-1.82758524246096,,
