LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
LTU,GDPCAPCONTR,LPRDTY,AGRWTH,A,2015,-0.665651,
LTU,GDPCAPCONTR,LPRDTY,AGRWTH,A,2016,-1.00424,
EA19,GDPCAPCONTR,LPRDTY,AGRWTH,A,1996,1.210182,
EA19,GDPCAPCONTR,LPRDTY,AGRWTH,A,1997,1.947167,
EA19,GDPCAPCONTR,LPRDTY,AGRWTH,A,1998,1.092994,
EA19,GDPCAPCONTR,LPRDTY,AGRWTH,A,1999,1.404861,
EA19,GDPCAPCONTR,LPRDTY,AGRWTH,A,2000,2.386766,
EA19,GDPCAPCONTR,LPRDTY,AGRWTH,A,2001,1.468253,
EA19,GDPCAPCONTR,LPRDTY,AGRWTH,A,2002,0.966976,
EA19,GDPCAPCONTR,LPRDTY,AGRWTH,A,2003,0.493944,
EA19,GDPCAPCONTR,LPRDTY,AGRWTH,A,2004,1.210692,
EA19,GDPCAPCONTR,LPRDTY,AGRWTH,A,2005,0.876858,
EA19,GDPCAPCONTR,LPRDTY,AGRWTH,A,2006,1.509349,
EA19,GDPCAPCONTR,LPRDTY,AGRWTH,A,2007,0.983244,
EA19,GDPCAPCONTR,LPRDTY,AGRWTH,A,2008,-0.307303,
EA19,GDPCAPCONTR,LPRDTY,AGRWTH,A,2009,-0.989292,
EA19,GDPCAPCONTR,LPRDTY,AGRWTH,A,2010,2.547852,
EA19,GDPCAPCONTR,LPRDTY,AGRWTH,A,2011,1.550122,
EA19,GDPCAPCONTR,LPRDTY,AGRWTH,A,2012,0.718862,
EA19,GDPCAPCONTR,LPRDTY,AGRWTH,A,2013,1.105966,
EA19,GDPCAPCONTR,LPRDTY,AGRWTH,A,2014,0.75394,
EA19,GDPCAPCONTR,LPRDTY,AGRWTH,A,2015,0.997559,
EA19,GDPCAPCONTR,LPRDTY,AGRWTH,A,2016,0.576039,
ZAF,GDPCAPCONTR,LPRDTY,AGRWTH,A,2002,4.350918,
ZAF,GDPCAPCONTR,LPRDTY,AGRWTH,A,2003,7.161331,
ZAF,GDPCAPCONTR,LPRDTY,AGRWTH,A,2004,1.512697,
ZAF,GDPCAPCONTR,LPRDTY,AGRWTH,A,2005,-3.065891,
ZAF,GDPCAPCONTR,LPRDTY,AGRWTH,A,2006,4.119881,
ZAF,GDPCAPCONTR,LPRDTY,AGRWTH,A,2007,4.693192,
ZAF,GDPCAPCONTR,LPRDTY,AGRWTH,A,2008,-3.135748,
ZAF,GDPCAPCONTR,LPRDTY,AGRWTH,A,2009,2.74549,
ZAF,GDPCAPCONTR,LPRDTY,AGRWTH,A,2010,6.71635,
ZAF,GDPCAPCONTR,LPRDTY,AGRWTH,A,2011,0.36764,
ZAF,GDPCAPCONTR,LPRDTY,AGRWTH,A,2012,1.065197,
ZAF,GDPCAPCONTR,LPRDTY,AGRWTH,A,2013,-0.004376,
ZAF,GDPCAPCONTR,LPRDTY,AGRWTH,A,2014,-0.054228,
CRI,GDPCAPCONTR,LPRDTY,AGRWTH,A,1992,1.060191,
CRI,GDPCAPCONTR,LPRDTY,AGRWTH,A,1993,1.815375,
CRI,GDPCAPCONTR,LPRDTY,AGRWTH,A,1994,-1.094777,
CRI,GDPCAPCONTR,LPRDTY,AGRWTH,A,1995,1.996498,
CRI,GDPCAPCONTR,LPRDTY,AGRWTH,A,1996,0.286909,
CRI,GDPCAPCONTR,LPRDTY,AGRWTH,A,1997,-1.341633,
CRI,GDPCAPCONTR,LPRDTY,AGRWTH,A,1998,0.924097,
CRI,GDPCAPCONTR,LPRDTY,AGRWTH,A,1999,2.045517,
CRI,GDPCAPCONTR,LPRDTY,AGRWTH,A,2000,1.767991,
CRI,GDPCAPCONTR,LPRDTY,AGRWTH,A,2001,-0.588991,
CRI,GDPCAPCONTR,LPRDTY,AGRWTH,A,2002,0.557541,
CRI,GDPCAPCONTR,LPRDTY,AGRWTH,A,2003,1.349306,
CRI,GDPCAPCONTR,LPRDTY,AGRWTH,A,2004,2.417637,
CRI,GDPCAPCONTR,LPRDTY,AGRWTH,A,2005,-1.840055,
CRI,GDPCAPCONTR,LPRDTY,AGRWTH,A,2006,3.858541,
CRI,GDPCAPCONTR,LPRDTY,AGRWTH,A,2007,1.316528,
CRI,GDPCAPCONTR,LPRDTY,AGRWTH,A,2008,3.063153,
CRI,GDPCAPCONTR,LPRDTY,AGRWTH,A,2009,2.733859,
CRI,GDPCAPCONTR,LPRDTY,AGRWTH,A,2010,11.249443,
CRI,GDPCAPCONTR,LPRDTY,AGRWTH,A,2011,4.704267,
CRI,GDPCAPCONTR,LPRDTY,AGRWTH,A,2012,-1.474607,
CRI,GDPCAPCONTR,LPRDTY,AGRWTH,A,2013,4.999935,
CRI,GDPCAPCONTR,LPRDTY,AGRWTH,A,2014,2.515348,
CRI,GDPCAPCONTR,LPRDTY,AGRWTH,A,2015,3.131799,
CRI,GDPCAPCONTR,LPRDTY,AGRWTH,A,2016,4.689156,
